../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 12, 1, 0.001488, OPTIMAL, 9, 75, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 12, 1, 0.001561, OPTIMAL, 9, 75, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 13, 1, 0.001966, OPTIMAL, 9, 78, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 13, 1, 0.001971, OPTIMAL, 9, 78, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 13, 1, 0.002133, OPTIMAL, 9, 78, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 13, 1, 0.00184, OPTIMAL, 9, 78, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 13, 1, 0.001831, OPTIMAL, 9, 78, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 12, 1, 0.001342, OPTIMAL, 9, 75, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 12, 1, 0.001436, OPTIMAL, 9, 75, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 14, 1, 0.003197, OPTIMAL, 9, 81, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 14, 1, 0.003103, OPTIMAL, 9, 81, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 14, 1, 0.004505, OPTIMAL, 9, 81, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 14, 1, 0.003085, OPTIMAL, 9, 81, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 15, 1, 0.001697, OPTIMAL, 9, 90, 1, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 14, 1, 0.003306, OPTIMAL, 9, 81, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 15, 1, 0.001876, OPTIMAL, 9, 90, 1, MCP, 11, 106,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 15, 1, 0.002082, OPTIMAL, 9, 90, 1, Sub-OPTIMAL-P1, 9, 91,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 15, 1, 0.001689, OPTIMAL, 9, 90, 1, Sub-OPTIMAL, 10, 91,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 15, 1, 0.001631, OPTIMAL, 9, 90, 1, OPTIMAL, 9, 90,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 16, 1, 0.003293, OPTIMAL, 9, 95, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 16, 1, 0.003602, OPTIMAL, 9, 95, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 16, 1, 0.004275, OPTIMAL, 9, 95, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 16, 1, 0.004741, OPTIMAL, 9, 95, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 17, 1, 0.005109, OPTIMAL, 9, 99, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 17, 1, 0.004887, OPTIMAL, 9, 99, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 16, 1, 0.00312, OPTIMAL, 9, 95, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 17, 1, 0.005019, OPTIMAL, 9, 99, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 17, 1, 0.005501, OPTIMAL, 9, 99, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 17, 1, 0.004547, OPTIMAL, 9, 99, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 18, 1, 0.006962, OPTIMAL, 9, 102, 1, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 18, 1, 0.005951, OPTIMAL, 9, 102, 1, Sub-OPTIMAL-P1, 10, 106,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 18, 1, 0.005424, OPTIMAL, 9, 102, 1, Sub-OPTIMAL, 9, 106,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 18, 1, 0.004555, OPTIMAL, 9, 102, 1, OPTIMAL, 9, 102,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 18, 1, 0.048235, OPTIMAL, 9, 102, 1, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 19, 1, 0.035643, OPTIMAL, 9, 108, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 19, 1, 0.035493, OPTIMAL, 9, 108, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 19, 1, 0.033628, OPTIMAL, 9, 108, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 19, 1, 0.034644, OPTIMAL, 9, 108, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 19, 1, 0.033457, OPTIMAL, 9, 108, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-4.scen, 10, 1, 0.00063, OPTIMAL, 10, 64, 1, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-4.scen, 10, 1, 0.000962, OPTIMAL, 10, 64, 1, Sub-OPTIMAL-P1, 10, 67,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-4.scen, 10, 1, 0.000535, OPTIMAL, 10, 64, 1, Sub-OPTIMAL, 10, 64,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-4.scen, 11, 1, 0.000489, OPTIMAL, 9, 68, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-4.scen, 10, 1, 0.000467, OPTIMAL, 10, 64, 1, OPTIMAL, 10, 64,
